lowest,volume,amount,avg_price,opening,date,closing,highest,quantity
821.1301,76287.24766025,216,834.75792831,833.33,2015-07-03,840.0,840.95999,91.38846733
822.0,34637.4839913,102,831.13342182,840.0,2015-07-04,831.38548,840.0,41.67499836
831.60315,37493.12849325,130,844.80739102,831.60315,2015-07-05,861.756,864.99999,44.38068238
850.05,88892.62595672,305,882.63859693,850.08127,2015-07-06,872.0101,899.32994,100.71237114
865.34,84716.9280939,292,885.70777915,876.99,2015-07-07,885.0,899.33,95.64884727
872.33011,92903.78217327,200,883.81642871,884.99999,2015-07-08,887.92,888.00009,105.11660471
876.34,97820.450994,260,899.5237106,887.92,2015-07-09,910.0749,945.0,108.74694001
890.00001,113424.53655704,383,951.66672639,910.0749,2015-07-10,963.33,990.0,119.18514477
955.0,39579.15636324,157,970.50297949,964.74557,2015-07-11,984.01999,984.99999,40.78210701
974.15924,50715.10425075,126,992.64124994,974.15924,2015-07-12,1009.99999,1010.0,51.09107067
920.0,125906.36347913,353,961.58570804,1000.0004,2015-07-13,940.0,1009.99999,130.93618429
903.0,124432.69536672,332,962.21583761,940.0,2015-07-14,978.20772,989.0,129.31890175
912.0,113743.96588478,319,959.33326604,955.52007,2015-07-15,959.9,979.99998,118.56564336
916.0,106401.80343768,298,939.73704014,959.89999,2015-07-16,939.45154,966.63108,113.22508201
910.0,79878.85530185,258,936.56598476,934.99999,2015-07-17,940.29049,956.32999,85.28908438
925.33001,32980.07205403,91,935.12746378,940.05,2015-07-18,927.17052,950.0,35.26799643
924.05955,21553.83921505,53,928.42269932,936.46757,2015-07-19,934.12509,936.46757,23.21554528
925.04,78169.41449556,214,946.245122,925.04006,2015-07-20,953.65916,955.0,82.61011093
918.26157,126782.47509178,274,943.92078093,953.65916,2015-07-21,940.20083,957.0,134.31474087
922.15,86993.33188253,186,939.84689251,941.55078,2015-07-22,949.2,950.0,92.56117414
935.99001,59751.40089522,190,946.01697088,936.07438,2015-07-23,950.0,954.0,63.16102431
940.49252,143613.21791937,228,956.09017613,949.99999,2015-07-24,969.0,969.99,150.20886262
954.10001,24602.25379717,74,963.02585726,968.99999,2015-07-25,958.8585,969.0,25.54682578
950.0,131082.34586329,384,985.40151899,970.62238,2015-07-27,997.99997,1049.99999,133.02429856
976.07001,94749.14080096,325,1006.82678778,997.99973,2015-07-28,1019.512,1021.0,94.10669437
1000.0,74111.15871898,274,1008.36612317,1012.21307,2015-07-29,1012.16436,1019.0,73.49627979
971.23247,127349.20946719,400,1001.08625527,1011.49999,2015-07-30,1002.69366,1018.33,127.21102582
983.33,67653.72517511,298,1001.38155329,1001.63121,2015-07-31,995.41737,1012.0,67.5603869
987.00009,33530.85085651,117,995.25200991,1005.77761,2015-08-01,999.99,1006.49,33.69081451
973.66286,18363.47886721,87,985.18291597,989.04216,2015-08-02,998.99999,999.99,18.63966434
980.00001,133158.22419244,286,1000.82110614,998.99999,2015-08-03,1003.0,1015.99999,133.04897686
993.22493,131482.47418067,296,1008.03078507,995.18,2015-08-04,1004.06,1015.99999,130.4349789
997.03,92920.41815905,244,1010.37599523,1001.23001,2015-08-05,1003.0,1018.5,91.96617754
1000.0,109322.23244815,250,1009.96674156,1008.0,2015-08-06,1016.16,1018.0,108.24339847
985.11025,119326.00155444,297,1010.11326499,1015.9949,2015-08-07,1016.0,1018.0,118.13130833
960.97,125777.5046104,278,994.40155145,1015.98611,2015-08-08,960.97,1018.0,126.48562789
950.0,44274.06400445,101,972.52853785,981.91999,2015-08-09,971.37,995.0,45.52469391
940.12015,68676.09652417,238,959.88560375,966.40583,2015-08-10,951.11,973.99899,71.54612618
951.0,87801.93193745,306,967.45917351,966.97707,2015-08-11,966.49938,977.99495,90.75518052
955.33,73249.66222797,221,971.75000176,976.94881,2015-08-12,962.04548,978.0,75.3791223
955.35,49607.79987853,192,966.89514072,972.27688,2015-08-13,972.99,974.0,51.3062873
960.09,64292.19809332,266,973.59733865,969.41,2015-08-14,966.0,980.631,66.03571676
960.0,21301.03925684,75,963.8353615,966.0,2015-08-15,960.0,973.0,22.10028819
946.2,45172.60091911,131,956.15328995,960.0,2015-08-16,964.81986,971.95,47.24409924
944.68648,55517.4952526,178,949.75613988,949.082,2015-08-17,946.94006,959.03359,58.45447365
851.46084,141753.72620922,328,919.33680001,946.28481,2015-08-18,870.0,958.255,154.19128899
761.11015,233353.1309765,440,841.45408274,870.0,2015-08-19,864.56316,920.0,277.32128914
850.99,88321.53990144,338,881.4587983,864.56316,2015-08-20,897.0,913.0,100.19928336
873.39001,62469.28465029,226,893.8088053,874.53609,2015-08-21,899.88327,910.0,69.89110454
884.37402,14358.12834099,82,897.13402457,899.35879,2015-08-22,891.0,909.0,16.00444075
868.99363,38853.71652144,119,881.7033283,890.0,2015-08-23,882.0,892.1711,44.06665516
805.0,112791.51065532,445,850.38712908,870.0,2015-08-24,840.09822,893.30927,132.63548659
780.12001,229808.31243409,417,825.5605761,825.05244,2015-08-25,850.55697,870.0,278.36638411
851.01001,60001.00113506,189,862.49435931,856.02979,2015-08-27,856.0,872.0,69.56683309
825.11026,117726.65235252,249,864.14600922,856.0,2015-08-28,881.50481,888.85,136.23467689
848.01016,42107.2915536,105,857.93804859,873.00145,2015-08-29,848.05019,874.33,49.07964115
848.05059,57119.31215739,138,866.79518412,864.99999,2015-08-30,858.0,900.0,65.8971268
858.0,104703.81727516,248,878.31930038,860.0,2015-08-31,871.5849,900.0,119.20928668
866.50428,107704.69795101,258,883.52204257,882.54082,2015-09-01,893.12362,899.96999,121.90380405
875.00001,110673.22848433,269,889.67569554,880.43269,2015-09-02,894.00002,907.68999,124.39727087
881.3601,161136.38526152,284,895.50563417,907.62998,2015-09-03,885.19253,910.0,179.9389966
882.00001,75788.45665813,259,913.1440475,890.83116,2015-09-04,929.91767,953.90826,82.99726299
909.01001,51286.51705097,124,928.06929622,915.43926,2015-09-05,925.44208,940.99,55.26151685
930.90001,16355.65164292,93,943.31142092,934.94256,2015-09-06,949.99997,949.99999,17.33854937
930.01015,35093.74639849,135,935.08314775,947.99996,2015-09-07,933.01,949.99997,37.53008113
933.01,80216.96824655,191,945.99899807,946.99999,2015-09-08,948.0,955.0,84.79603933
942.00102,153875.57504076,266,950.53669445,948.0,2015-09-09,955.0,960.99999,161.88283518
944.01112,111902.15700638,253,962.41803597,945.0,2015-09-10,960.0,974.99489,116.27188272
956.01248,122332.38495082,260,963.33856236,965.0,2015-09-11,969.9,971.97999,126.9879456
945.51001,45710.94499703,118,958.79999814,969.9,2015-09-12,957.29993,970.0,47.67516175
933.11,30017.07579955,82,946.21929891,957.29191,2015-09-13,937.85,957.29191,31.72317013
910.0,123919.46494406,213,930.74821884,945.0,2015-09-14,919.99999,949.0,133.13962083
910.77,111692.4230049,294,921.45773139,919.99999,2015-09-15,929.69999,937.3,121.21274715
915.00001,90114.36411753,244,922.80772939,929.69999,2015-09-16,930.0,937.28999,97.65237248
920.2,108251.55050906,257,941.42843231,920.5637,2015-09-17,954.49998,954.99999,114.98648946
945.0,76368.86081592,228,955.2152695,954.3,2015-09-18,957.3306,969.98998,79.94937189
931.8901,41925.26233129,107,947.52739145,960.0,2015-09-19,949.05687,960.0,44.24701883
932.3,40159.75167499,94,936.50176385,937.19717,2015-09-20,938.59,958.98999,42.88272935
925.05001,182056.15088158,315,943.35821039,948.0,2015-09-21,947.0,969.434,192.98729674
936.145,184855.56150432,326,955.35734299,940.10001,2015-09-22,953.36295,969.0,193.49363132
949.21,181562.10150732,378,970.34183835,959.69999,2015-09-23,971.0,999.94899,187.11148415
966.7,154096.561625,351,986.58487921,978.48999,2015-09-24,969.72597,1007.04935,156.19189476
966.10002,98375.91971581,268,976.53818399,969.8,2015-09-25,983.99,986.46999,100.73945016
967.51158,6358.87871451,60,971.49858966,981.92436,2015-09-27,967.69,981.99999,6.54543278
968.00735,203151.81507028,283,989.64367944,968.00735,2015-09-28,1003.0,1006.0121,205.27773712
990.16001,115703.62424166,318,1000.94083122,1003.0,2015-09-29,1004.44001,1010.0,115.59486898
990.12122,115988.40523069,214,997.98081391,1003.45678,2015-09-30,994.93,1006.5,116.22308126
980.13013,91689.60665051,225,991.45190785,994.93,2015-10-01,998.99699,1004.99998,92.48013537
972.0201,129702.24188787,278,990.40117254,998.9,2015-10-02,977.74998,1004.99999,130.95929759
977.01464,24386.79391652,100,995.17382876,993.47394,2015-10-03,990.0,1000.0,24.50505953
981.34555,12424.08042647,73,987.90814276,989.8,2015-10-04,990.0,990.0,12.57614943
978.01012,83876.76735763,162,985.28447897,990.0,2015-10-05,993.0101,993.0101,85.12949219
980.0001,85751.4664967,233,995.58550744,993.0101,2015-10-06,1000.0,1005.0,86.13169422
994.1,76678.43175707,266,1005.07013223,1003.5,2015-10-07,1005.0,1011.99,76.29162314
995.0,59930.21311699,202,1001.98590253,999.90002,2015-10-08,998.2,1010.0,59.81143344
995.0,56027.534818,209,1002.19845648,1005.28408045,2015-10-09,1007.33,1009.33,55.90463092
997.5,12001.46444877,73,1001.28227991,1007.32,2015-10-10,1000.0,1007.33,11.98609492
998.0,8696.71658986,60,1000.71458549,999.99,2015-10-11,1000.00001,1009.0,8.69050648
997.50001,38822.01615246,101,1002.6587324,1009.0,2015-10-12,998.00017,1009.0,38.7190725
996.50001,95811.24299399,264,1003.21267486,1007.89999,2015-10-13,1003.00001,1010.0,95.50441835
998.40127,145481.39224954,287,1009.35503302,1003.00001,2015-10-14,1015.14888,1020.12101,144.13302306
1005.01014,78314.38097029,277,1017.73632344,1005.01019,2015-10-15,1024.005,1029.97898,76.94957836
1020.02001,181554.30301105,303,1046.15382215,1024.005,2015-10-16,1040.0,1088.0,173.54455833
1037.03001,35167.8999998,132,1053.33388182,1040.0,2015-10-17,1068.99999,1079.99999,33.38722945
1020.10001,28324.64407005,100,1050.3202118,1052.00005,2015-10-18,1049.0,1069.0,26.96762735
1025.00001,119145.8682617,203,1034.78158019,1049.0,2015-10-19,1040.0,1050.0,115.14107957
1020.0,129647.40302163,263,1054.48285386,1030.62576,2015-10-20,1055.00001,1079.78799,122.94880144
1033.00001,131661.5170004,234,1051.27303133,1055.00009,2015-10-21,1054.0,1069.99958,125.24007853
1042.25001,56294.74123141,208,1062.353897,1059.99993,2015-10-22,1058.01,1069.12101,52.99057253
1056.0,72071.82635684,185,1068.65391998,1058.01,2015-10-23,1088.998,1096.71629,67.44168997
1072.00001,35600.41853353,101,1089.06002186,1088.998,2015-10-24,1090.10001,1100.0,32.6891244
1090.00001,106765.51383919,179,1146.6110419,1100.0,2015-10-25,1119.00001,1196.75585,93.1139767
1119.01,69344.29190637,184,1143.40623876,1148.79999,2015-10-26,1152.00001,1156.0,60.64711697
1151.04,142156.3252426,334,1172.32137708,1185.0,2015-10-28,1170.15001,1187.19999,121.26054171
1170.00001,192912.35482514,388,1219.26648321,1185.97999,2015-10-29,1222.02002,1250.12101,158.22000972
1220.51,146247.85675712,350,1248.35392398,1229.99999,2015-10-30,1279.31,1298.4,117.15255902
1215.01,128200.80772565,204,1249.33218415,1279.31,2015-10-31,1236.99989,1290.0,102.61546877
1224.98,45642.32527771,149,1240.8344658,1224.99007,2015-11-01,1233.11002,1260.0,36.7835731
1233.41001,166775.16481106,269,1304.3020419,1233.41001,2015-11-02,1344.88994,1346.00022,127.86544792
1329.99,523674.45929604,763,1512.26143485,1344.88957,2015-11-03,1570.0,1638.12101,346.28566677
1490.0,744773.20861339,990,1702.32682408,1546.84243,2015-11-04,1630.0,1865.55,437.5030682
1421.01001,302205.36277608,475,1546.27414793,1580.0,2015-11-05,1430.00001,1729.93,195.44099808
1371.52523,219082.93332676,373,1423.23598147,1430.0,2015-11-06,1430.0,1483.33,153.93296416
1376.5,65061.71297281,137,1423.48611007,1430.0,2015-11-07,1411.21471,1445.0,45.70589942
1410.0,40035.66639603,116,1433.64721476,1443.0,2015-11-08,1410.0,1464.99999,27.9257449
1400.0,125429.76668894,283,1452.86664186,1410.0,2015-11-09,1473.79999,1493.41999,86.33260829
1280.0,227729.51279668,387,1379.99216563,1473.8,2015-11-10,1301.0,1480.0,165.02232293
1161.0,129012.94866054,339,1230.70597037,1301.0,2015-11-11,1243.0,1301.0,104.82840887
1214.70935,168546.22811564,343,1337.37971061,1243.0,2015-11-12,1366.97977,1410.0,126.02720587
1295.80477,122993.50964679,341,1321.17902826,1364.99999,2015-11-13,1319.00002,1365.0,93.09374961
1304.50001,43014.63470194,100,1324.44473578,1304.50001,2015-11-14,1330.0,1330.0,32.4774855
1280.12101,45081.19187021,145,1306.95168391,1318.0,2015-11-15,1283.00003,1342.44998,34.49338826
1240.0,148740.174172,306,1271.82107533,1304.99999,2015-11-16,1307.99999,1318.47416,116.95054993
1284.41612,66791.94448478,256,1312.49050368,1308.19991,2015-11-17,1317.0,1337.07,50.88946876
1290.0,62750.55879906,200,1315.94490604,1335.6,2015-11-18,1324.97998,1335.6,47.68479175
1260.0,140846.35886813,325,1295.82558587,1308.00006,2015-11-19,1275.0,1323.98,108.69237373
1200.0,84654.84566148,265,1243.27519528,1260.00001,2015-11-20,1219.99999,1289.0,68.09019112
1202.01,33664.86264587,161,1243.73911251,1220.0,2015-11-21,1276.99999,1278.97811,27.06746319
1254.0,13589.36156548,85,1260.8230873,1276.99999,2015-11-22,1258.0,1277.0,10.77816682
1216.00001,128403.60141184,292,1242.04389611,1258.0,2015-11-23,1262.99999,1264.0,103.3808884
1200.0,256852.75873617,417,1249.32350521,1232.06,2015-11-24,1243.49999,1350.0,205.59347332
1226.08,200353.38452526,457,1281.34725753,1226.08001,2015-11-25,1276.0,1365.0,156.36150415
1277.0,199178.00346918,671,1368.7908004,1298.0,2015-11-26,1393.97989,1414.0,145.5138385
1368.0,116992.30907307,200,1399.45669889,1431.99989,2015-11-28,1423.99813,1436.0,83.59837726
1381.0,66807.28612067,309,1462.21704327,1393.15049,2015-11-29,1487.99999,1550.0,45.68903531
1449.9305,197422.41143017,402,1476.61758301,1488.00002,2015-11-30,1504.99184,1525.0,133.69907937
1410.0,171757.8910002,460,1442.96375243,1490.0,2015-12-01,1443.0,1502.75992,119.03132751
1413.01029,97173.30954782,322,1451.39158856,1444.99989,2015-12-02,1468.99999,1491.0,66.9518208
1425.00001,154244.99688261,394,1460.04823963,1466.99989,2015-12-03,1425.00001,1489.99999,105.64376758
1416.05,79889.43580974,279,1456.34416435,1449.99755,2015-12-04,1461.52935,1476.85,54.85615129
1475.0,77160.48412035,207,1493.76743234,1476.8,2015-12-05,1505.35,1505.35,51.6549514
1486.0,142866.90440147,222,1518.20274716,1506.0,2015-12-06,1538.99998,1543.3,94.10265175
1504.00023,134661.6153937,414,1560.95851946,1504.00023,2015-12-07,1575.88335,1580.0,86.26854187
1539.61878,199206.34711722,596,1592.8090263,1576.0,2015-12-08,1636.46,1672.81,125.06605866
1600.0,180313.05740914,523,1640.44890037,1638.50999,2015-12-09,1640.00063,1680.0,109.9168998
1616.00056,195597.0644599,407,1644.17189399,1640.00194,2015-12-10,1655.0,1674.0,118.96387791
1657.10001,280223.46061281,498,1719.87512885,1669.9999,2015-12-11,1797.99945,1799.49999,162.93244545
1627.01,131719.76873179,372,1721.48299138,1798.99988,2015-12-12,1727.17,1848.96928,76.51528908
1695.0,109312.95697556,235,1723.80982108,1728.0,2015-12-13,1700.12045,1756.84755,63.41358289
1702.0,168775.69226998,467,1740.34997381,1740.98345,2015-12-14,1732.99632,1785.32,96.97801868
1735.0,388848.94981771,570,1795.40065273,1750.0,2015-12-15,1839.99,1848.99,216.58059956
1780.00001,325958.20003127,634,1830.18424358,1815.0,2015-12-16,1830.0,1854.99988,178.10130383
1783.35001,258815.69051383,527,1838.98053782,1849.99997,2015-12-17,1879.99988,1890.0,140.73867841
1842.50024,169521.64399963,423,1881.34065038,1842.50024,2015-12-18,1894.0,1895.0,90.10683098
1869.1,85980.65784099,258,1908.22534209,1876.33,2015-12-19,1927.0,1942.83283,45.05791635
1743.0,169214.6546109,405,1837.37283888,1927.0,2015-12-20,1743.0,1929.34999,92.0959813
1750.0,204980.85347766,517,1835.05196936,1770.0,2015-12-21,1860.0,1889.0,111.70302362
1822.03001,129992.7799566,406,1848.15413787,1847.0,2015-12-22,1866.0,1869.99999,70.33654677
1822.0,197062.57630823,462,1857.92778078,1866.0,2015-12-23,1872.46988,1889.96,106.06578918
1850.0,62558.73220456,175,1870.98763523,1870.0,2015-12-24,1853.80002,1887.97998,33.43620825
1850.00001,28746.91924471,118,1866.52119318,1853.87241,2015-12-25,1858.04,1879.0,15.40133557
1761.02,80797.90024601,254,1817.57594537,1859.0,2015-12-26,1776.0,1876.84797,44.45365843
1750.0,54445.86784857,143,1768.79535908,1776.0,2015-12-27,1778.97549,1801.0,30.78132672
1706.6,181681.36412854,315,1749.39186183,1723.10001,2015-12-29,1780.0,1800.0,103.85401241
1741.28078,99003.18803334,315,1787.19327716,1780.0,2015-12-30,1826.9974,1831.96141,55.39590446
1762.2,81280.1917764,193,1789.01702196,1826.99954,2015-12-31,1820.97692,1839.97,45.43287782
1767.12491,28254.9317878,103,1792.7210631,1814.99989,2016-01-01,1795.0,1820.99,15.76091918
1766.0,46416.74077374,117,1789.55148669,1795.0,2016-01-02,1800.0,1816.999,25.93763919
1766.1234,49538.77833257,124,1778.49807455,1783.0,2016-01-03,1780.0,1800.0,27.85427718
1771.64404,239754.10562918,446,1803.67967024,1779.0,2016-01-04,1800.18003,1830.0,132.92499194
1781.21453,147441.94094189,417,1818.05101197,1817.0,2016-01-05,1825.0,1825.0,81.09890205
1802.00211,84753.75592923,251,1821.76434738,1825.0,2016-01-06,1812.02011,1829.99999,46.52289746
1820.0,390296.48691962,643,1888.54016699,1820.0,2016-01-07,1940.50001,1953.78451,206.665706
1839.78836,231829.55319679,481,1914.2635816,1949.98966,2016-01-08,1881.0,1955.0,121.10639069
1865.53,67591.18375977,246,1883.07463749,1882.021,2016-01-09,1889.99895,1914.95876,35.89405455
1869.02011,29708.27857429,161,1895.40531699,1869.02011,2016-01-10,1914.96794,1915.0,15.67383942
1866.0,159460.49916136,366,1899.9353954,1914.96577,2016-01-11,1911.97,1914.98,83.92943231
1870.06485,248084.34124008,534,1905.95311985,1896.01001,2016-01-12,1870.06486,1940.0,130.16287686
1849.0,279316.81692795,591,1870.85686803,1870.06485,2016-01-13,1887.999,1909.96999,149.29887032
1851.99999,136429.6895616,397,1889.80540422,1887.9989,2016-01-14,1904.89997,1906.88,72.19245392
1710.0,517391.60792523,808,1778.24960619,1904.89996,2016-01-15,1764.98594,1904.89997,290.95555884
1651.05,143001.00779179,294,1727.83744323,1764.98594,2016-01-16,1800.0,1810.0,82.76299854
1722.17,59184.66482224,121,1759.34120584,1800.0,2016-01-17,1754.0,1800.0,33.64024251
1700.00001,515680.28371721,513,1746.08476221,1754.0,2016-01-18,1774.999,1799.9,295.33519499
1715.00001,275638.62773794,382,1746.96920541,1757.0,2016-01-19,1715.00001,1782.999,157.78104553
1690.02,303158.29709106,571,1744.24547573,1715.00001,2016-01-20,1789.99999,1798.8,173.80483499
1732.4,243631.327482,349,1764.39263098,1789.98,2016-01-21,1774.0,1797.86,138.0822631
1635.57182,194141.43197122,430,1726.57260127,1774.0,2016-01-22,1703.00327,1774.0,112.44324845
1681.18972,56335.76975884,146,1716.50851027,1729.0,2016-01-23,1725.0,1734.99999,32.81997696
1700.0,127002.95044691,220,1736.59646557,1725.0,2016-01-24,1754.99999,1770.0,73.13325402
1712.26688,115597.85779227,270,1740.56029138,1750.0,2016-01-25,1750.0,1760.0,66.41416466
1707.777,183916.3744993,336,1743.6347029,1731.00001,2016-01-26,1755.43997,1764.99999,105.47873026
1722.0,204540.18616194,403,1746.93039168,1755.42999,2016-01-27,1745.0,1775.0,117.08548156
1650.0,140114.36096473,338,1699.22826933,1692.99999,2016-01-29,1709.99999,1728.77,82.45764474
1690.00108,53788.60216721,192,1723.03546703,1709.99922,2016-01-30,1738.5,1738.5,31.21735054
1650.9,38720.9839855,158,1689.46802907,1709.1,2016-01-31,1662.50073,1722.99998,22.9190392
1622.52684,130035.001122,318,1668.57957694,1705.99999,2016-02-01,1674.65,1714.99899,77.93155503
1628.0,182680.0639599,366,1660.75440949,1674.64,2016-02-02,1676.99997,1693.96997,109.99824111
1600.0,185151.21226429,332,1625.19416352,1678.99969,2016-02-03,1600.0,1678.99969,113.92559512
1559.1,213127.8936415,370,1615.30844733,1600.0,2016-02-04,1627.00003,1666.98,131.94253642
1627.00025,88807.68339944,247,1653.2490234,1644.39999,2016-02-05,1647.40125,1666.9,53.71706388
1624.69701,37947.52578409,119,1639.55479503,1647.40201,2016-02-06,1646.16236,1652.92999,23.14501833
1600.0,114257.63666282,138,1611.97445451,1645.86544,2016-02-07,1600.1,1650.01,70.88055046
1563.98,150800.64315892,165,1598.16849475,1629.99888,2016-02-08,1564.0001,1633.0,94.35841318
1561.0001,91518.19961871,146,1578.73649403,1599.97998,2016-02-09,1598.98999,1607.97,57.96926844
1561.02,176765.55094895,361,1601.81697442,1596.99982,2016-02-10,1581.0003,1629.0,110.35315131
1561.00027,223485.88015897,445,1598.90814794,1594.97,2016-02-11,1603.85,1629.99,139.77405797
1567.00041,193405.42774502,418,1594.59936233,1603.82,2016-02-12,1608.98958,1623.88,121.28778696
1608.98958,72064.71906833,198,1632.76212276,1611.99,2016-02-13,1650.0,1654.99999,44.13669209
1650.0,73587.19821029,207,1685.41726655,1650.0,2016-02-14,1711.00001,1717.0,43.66111566
1700.05,180441.29646618,473,1722.6656295,1711.00001,2016-02-15,1734.99989,1750.0,104.7453977
1696.33,187800.51001077,493,1726.98155462,1725.0,2016-02-16,1744.0,1747.0,108.74494259
1723.12001,310639.50604383,469,1769.88876645,1744.0,2016-02-17,1763.0,1800.0,175.51357573
1751.00476,219538.17166025,379,1789.75639159,1783.89999,2016-02-18,1799.49995,1814.0,122.66371708
1771.00001,108951.50279492,351,1790.02239891,1775.42653,2016-02-19,1795.99991,1802.85998,60.8659997
1774.99,96270.95768072,273,1817.18889836,1777.99001,2016-02-20,1834.99999,1850.0,52.9779583
1805.99,59795.8666319,169,1820.27305786,1825.0,2016-02-21,1812.0,1845.99701,32.84994324
1780.12671,209455.23146329,459,1813.41695724,1811.99999,2016-02-22,1819.99999,1839.0,115.50307315
1740.05,253186.24524085,476,1771.39764587,1819.99999,2016-02-23,1741.1,1819.99999,142.93021436
1728.0,178642.56318987,404,1761.73281967,1750.0,2016-02-24,1769.9999,1821.22713,101.40162072
1747.32001,105173.92850167,294,1765.44317721,1769.89994,2016-02-25,1766.68132,1770.0,59.57366958
1755.0,145766.95190304,319,1781.27314998,1766.68132,2016-02-26,1785.45367,1809.97998,81.83301472
1789.0,39104.69203424,157,1805.69897113,1789.80879,2016-02-27,1800.0,1810.0,21.65626312
1770.02003,218312.2249028,418,1809.57423308,1799.99999,2016-02-29,1840.0,1840.0,120.64286776
1801.64,187037.92938455,395,1829.61671061,1839.0,2016-03-01,1815.0,1849.0,102.2279302
1786.01,164623.51728102,349,1805.80499999,1802.099,2016-03-02,1787.0,1823.86499,91.16350729
1750.268,258876.79836396,492,1788.05631232,1787.0,2016-03-03,1787.9998,1835.0,144.78112159
1700.02,152921.60522212,418,1733.00661184,1773.5381,2016-03-04,1719.99999,1787.99999,88.24063577
1660.0,133747.93105567,252,1704.58489745,1700.02001,2016-03-05,1704.65,1745.99999,78.46363725
1695.0,45536.48032707,138,1717.245147,1734.19999,2016-03-06,1700.00001,1738.0,26.51716932
1691.20029,189452.57399571,373,1727.19958877,1719.97999,2016-03-07,1724.0,1749.0,109.6877137
1695.0,232460.25204879,478,1722.9042308,1721.00021,2016-03-08,1711.00144,1758.0,134.92349017
1700.0,230660.0968169,457,1719.48367169,1711.00097,2016-03-09,1720.0,1737.98,134.14497655
1700.0,205118.27281906,393,1715.75730314,1720.0,2016-03-10,1701.0,1737.99,119.54970114
1690.00001,222423.48043343,419,1716.86789987,1701.0,2016-03-11,1711.01008,1735.0,129.55188949
1696.0,36450.72384637,180,1706.79279297,1729.49929,2016-03-12,1700.10872,1729.49929,21.35626773
1630.21,55585.70937376,166,1670.25009262,1706.0,2016-03-13,1641.00021,1706.86621,33.27987205
1640.0,225898.61707582,459,1713.39725323,1695.82999,2016-03-14,1683.0101,1737.99,131.84252318
1683.0101,175388.77151688,477,1723.36387271,1722.0,2016-03-15,1717.91,1737.5,101.77117804
1697.72233,206883.02499602,495,1721.96871631,1732.99999,2016-03-16,1729.99999,1740.0,120.14331215
1705.3,159887.31167642,425,1721.63802186,1729.99998,2016-03-17,1705.3,1739.96,92.86929636
1621.35963,219285.1923326,417,1684.39168063,1705.3,2016-03-18,1621.35963,1729.66995,130.18658003
1601.0101,75877.00166751,199,1653.83159557,1634.99998,2016-03-19,1660.0013,1680.0,45.87952115
1614.70012,83395.62438502,196,1635.79150949,1679.99999,2016-03-20,1653.99998,1680.0,50.98181761
1622.5,226776.48888626,405,1651.06053856,1653.0,2016-03-21,1669.0,1679.8,137.3520132
1638.00011,460782.55350437,586,1696.8517725,1669.0,2016-03-22,1713.00016,1820.0,271.55144661
1645.2,336028.57564375,571,1719.17627826,1713.00187,2016-03-23,1800.0,1801.0,195.45905786
1704.2,222912.23363038,434,1739.40001308,1720.00149,2016-03-24,1770.0,1800.0,128.1546694
1742.5,150126.17872104,275,1762.72562043,1787.0,2016-03-25,1746.8,1797.89997,85.16707137
1713.06,91951.37113151,204,1724.24599317,1747.0,2016-03-26,1733.97989,1760.0,53.32845284
1715.00001,285104.15134667,337,1771.74420742,1733.96964,2016-03-27,1762.99,1800.99999,160.9172194
1749.0,414254.82073802,614,1773.87997875,1762.99,2016-03-28,1765.00017,1801.0,233.53035476
1720.0,341116.59723871,578,1758.33963068,1765.00037,2016-03-29,1747.36,1804.99,193.99926572
1701.00001,259642.67545896,391,1720.11416905,1729.89,2016-03-31,1718.5,1735.0,150.94502454
1700.0,341805.21145049,416,1708.54461748,1718.5,2016-04-01,1701.0,1739.99999,200.05635671
1685.00001,45435.74347018,152,1704.46109863,1714.9,2016-04-02,1710.0,1718.99998,26.65695539
1690.00166,56851.99304794,190,1708.41155264,1710.0,2016-04-03,1715.0,1719.19343,33.27769176
1640.0,425717.92478642,546,1690.14976769,1715.0,2016-04-04,1719.99999,1728.989,251.88177576
1660.5001,346312.77438937,473,1701.88987421,1705.00001,2016-04-05,1690.1101,1725.0,203.48718189
1684.00003,133428.49419624,344,1704.52663414,1690.12,2016-04-06,1687.14,1712.99989,78.27891423
1662.48,283940.31166177,439,1684.63402446,1687.14,2016-04-07,1669.30001,1707.7777,168.54717852
1640.0,243687.52384273,430,1673.14008925,1685.0,2016-04-08,1652.89,1696.8,145.64681428
1636.10001,41269.51246093,125,1655.8010827,1640.0,2016-04-09,1667.0,1668.97999,24.92419705
1650.06668,38459.82392634,145,1662.20911197,1666.0,2016-04-10,1652.17051,1672.99999,23.1377771
1615.0301,260455.31317875,522,1635.5111643,1668.99874,2016-04-11,1622.89003,1668.99999,159.25009799
1616.0701,235760.65730649,378,1635.88989832,1622.89003,2016-04-12,1644.99999,1645.0,144.11768026
1624.00039,220742.87452716,383,1644.54889009,1644.99997,2016-04-13,1648.99803,1650.0,134.22700648
1630.05,184348.98634959,322,1650.39780805,1648.99646,2016-04-14,1650.11,1660.0,111.69972806
1642.17,215076.90198695,475,1674.74657671,1650.11,2016-04-15,1700.0,1719.99978,128.42355075
1685.52012,76157.05754226,206,1697.73351029,1709.98,2016-04-16,1696.86999,1713.97999,44.85807524
1658.60142,36203.56504732,140,1682.55470226,1696.87,2016-04-17,1658.60142,1696.87,21.51702111
1626.12002,262485.22758576,515,1672.55156502,1674.95995,2016-04-18,1660.88015,1700.0,156.93700157
